_id,announce_date,announce_location,announce_mileage,announce_model,announce_name,announce_price,announce_url,announce_year
63fc083fccdf5a44439caa84,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 170 444 км,Модель: Прочее,Range  rover sotilladi,"[""22 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/range-rover-sotilladi-ID39NOq.html,Год выпуска: 2008 
63fc0848ccdf5a44439caa85,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 0,Модель: Nexia,Февраль Продам Nexia 3 2023 Styel,"[""13 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/fevral-prodam-nexia-3-2023-styel-ID39SuH.html,Год выпуска: 2023 
63fc084cccdf5a44439caa86,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 1 700 км,Модель: Spark,Spark sotiladi 5 oyli mowina 2022,"[""11 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-sotiladi-5-oyli-mowina-2022-ID3ahpB.html,Год выпуска: 2022 
63fc084fccdf5a44439caa87,26 февраля 2023 г.,Самарканд,null,Модель: Lacetti,Lasetti sotiladi,"[""6 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lasetti-sotiladi-ID3ahuo.html,Год выпуска: 2008 
63fc0853ccdf5a44439caa88,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 315 км,Модель: Прочее,Range Rover Sport,"[""20 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/range-rover-sport-ID3a3Gb.html,Год выпуска: 2006 
63fc0858ccdf5a44439caa89,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 230 км,Модель: Spark,Продается Спарк 2013,"[""7 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-spark-2013-ID39NcR.html,Год выпуска: 2013 
63fc085bccdf5a44439caa8a,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 210 000 км,Модель: Lacetti,Gentra 3pazitsiya avtomat sotaman,"[""11 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-3pazitsiya-avtomat-sotaman-ID3a42N.html,Год выпуска: 2014 
63fc085fccdf5a44439caa8b,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 66 000 км,Модель: Cobalt,Cobalt Sotiladi.,"[""13 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-sotiladi-ID3ahrP.html,Год выпуска: 2021 
63fc0863ccdf5a44439caa8c,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 210 000 км,Модель: Lacetti,Jentra 3 pazitsiya sotaman,"[""10 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-3-pazitsiya-sotaman-ID3a7SK.html,Год выпуска: 2014 
63fc0867ccdf5a44439caa8d,26 февраля 2023 г.,Наманган,Пробег: 7 км,Модель: Genesis,Genesys GV 80 фулл позиция сотилади genesis,"[""73 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/genesys-gv-80-full-pozitsiya-sotiladi-genesis-ID3ahxO.html,Год выпуска: 2023 
63fc086accdf5a44439caa8e,26 февраля 2023 г.,Самарканд,Пробег: 15 км,Модель: Lacetti,Chevralet jentra,"[""18 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevralet-jentra-ID3ahwT.html,Год выпуска: 2023 
63fc086eccdf5a44439caa8f,21 февраля 2023 г.,Карши,Пробег: 0,Модель: Nexia,Nexia 3 yengi xolati idealniy,"[""121 598 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/nexia-3-yengi-xolati-idealniy-ID2Z8fj.html,Год выпуска: 2022 
63fc0872ccdf5a44439caa90,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 136 000 км,Модель: Nexia,Некия 3  сотилади ёки аренда Тошкенга,"[""10 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nekiya-3-sotiladi-eki-arenda-toshkenga-ID39Tuw.html,Год выпуска: 2018 
63fc0875ccdf5a44439caa91,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 83 000 км,Модель: Nexia,nexia 3 2017 4 avtomat kraska toza,"[""10 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-3-2017-4-avtomat-kraska-toza-ID3ahvg.html,Год выпуска: 2017 
63fc087accdf5a44439caa92,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 100 000 км,Модель: Lacetti,Jentra 2018aftamat,"[""13 750"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-2018aftamat-ID3ahvn.html,Год выпуска: 2018 
63fc087eccdf5a44439caa93,26 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 130 000 км,Модель: Spark,Spark 2018 2 pazitsa,"[""8 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2018-2-pazitsa-ID3ahvX.html,Год выпуска: 2018 
63fc0881ccdf5a44439caa94,26 февраля 2023 г.,Бухара,Пробег: 160 000 км,Модель: Matiz,Матиз бест сотилади идеал. Продаётся Матиз бест,"[""4 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-sotiladi-ideal-prodaetsya-matiz-best-ID3ahx2.html,Год выпуска: 2010 
63fc0885ccdf5a44439caa95,26 февраля 2023 г.,Алмалык,Пробег: 75 000 км,Модель: Tracker,Tracker 1 premier,"[""17 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/tracker-1-premier-ID3ahx5.html,Год выпуска: 2019 
63fc0889ccdf5a44439caa96,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 167 000 км,Модель: Matiz,Matiz Best 2017 yil Toza,"[""6 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-2017-yil-toza-ID39NfG.html,Год выпуска: 2017 
63fc088dccdf5a44439caa97,26 февраля 2023 г.,Ургенч,Пробег: 0,Модель: Nexia,Yangi nexia 3 zudlik bilan sotiladi.,"[""150 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/yangi-nexia-3-zudlik-bilan-sotiladi-ID3ahxg.html,Год выпуска: 2023 
63fc0890ccdf5a44439caa98,26 февраля 2023 г.,Нукус,Пробег: 200 000 км,Модель: Nexia,Машын сатылады нексия,"[""40 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/mashyn-satylady-neksiya-ID3ahwS.html,Год выпуска: 2008 
63fc0895ccdf5a44439caa99,26 февраля 2023 г.,Самарканд,Пробег: 50 000 км,Модель: Lacetti,Lacetti Gentra FarA+Stop zavod,"[""Обмен""]",https://www.olx.uz/d/obyavlenie/lacetti-gentra-fara-stop-zavod-ID36fr5.html,Год выпуска: 2021 
63fc0899ccdf5a44439caa9a,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 176 000 км,Модель: Matiz,АРЕНДА ВИКУП Матиз Бест 2018 йил GAZ бор,"[""6 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/arenda-vikup-matiz-best-2018-yil-gaz-bor-ID39GGi.html,Год выпуска: 2018 
63fc089dccdf5a44439caa9b,24 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 10 км,Модель: Lacetti,Муддатли туловга Жентра сотилади 19000,"[""18 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/muddatli-tulovga-zhentra-sotiladi-19000-ID36JHL.html,Год выпуска: 2023 
63fc08a0ccdf5a44439caa9c,25 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 4 000 км,Модель: Kodiaq,Продам шкода кодиак 2021 ноябрь (возможно оформление в кредит),"[""42 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodam-shkoda-kodiak-2021-noyabr-vozmozhno-oformlenie-v-kredit-ID2MxGl.html,Год выпуска: 2021 
63fc08a4ccdf5a44439caa9d,25 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 125 000 км,Модель: Lacetti,Jentra 2015 1 evro,"[""11 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-2015-1-evro-ID38Tbh.html,Год выпуска: 2015 
63fc08a9ccdf5a44439caa9e,26 февраля 2023 г.,Навои,Пробег: 48 000 км,Модель: Damas,DAMAS 2021 йил полный наварот килинган метан урнатилга,"[""125 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/damas-2021-yil-polnyy-navarot-kilingan-metan-urnatilga-ID39NeK.html,Год выпуска: 2021 
63fc08adccdf5a44439caa9f,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 210 000 км,Модель: Lacetti,Жентра 3паз. сотаман,"[""10 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/zhentra-3paz-sotaman-ID39o7M.html,Год выпуска: 2014 
63fc08b0ccdf5a44439caaa0,26 февраля 2023 г.,Гулистан,Пробег: 41 000 км,Модель: Lacetti,Chevrolet Lacetti 2021,"[""14 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-lacetti-2021-ID39Qld.html,Год выпуска: 2021 
63fc08b4ccdf5a44439caaa1,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 100 000 км,Модель: Tico,Продается Тико в хорошем состоянии,"[""1 999"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-tiko-v-horoshem-sostoyanii-ID2O468.html,Год выпуска: 1998 
63fc08b8ccdf5a44439caaa2,26 февраля 2023 г.,Мирабад,Пробег: 27 000 км,Модель: Lacetti,Продам Свою машину Жентра (Jentra) 21-год 27.000 пробег,"[""17 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodam-svoyu-mashinu-zhentra-jentra-21-god-27-000-probeg-ID3ahyf.html,Год выпуска: 2021 
63fc08bcccdf5a44439caaa3,26 февраля 2023 г.,Назарбек,null,Модель: Matiz,Arenda .matiz 20,"[""4 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/arenda-matiz-20-ID3ahxr.html,Год выпуска: 2010 
63fc08c0ccdf5a44439caaa4,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 15 000 км,Модель: Spark,Продаётся Автомобиль  Spark 2019 АВТОМАТ  с минимальным пробегом,"[""11 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-avtomobil-spark-2019-avtomat-s-minimalnym-probegom-ID37HDR.html,Год выпуска: 2019 
63fc08c7ccdf5a44439caaa5,26 февраля 2023 г.,Мирабад,Пробег: 65 000 км,Модель: Lacetti,Срочно продается жентра 2021г.Автомат 3 поз. Газ-метан 4пок,"[""16 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-zhentra-2021g-avtomat-3-poz-gaz-metan-4pok-ID39nOO.html,Год выпуска: 2021 
63fc08ccccdf5a44439caaa6,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 100 000 км,Модель: Spark,Спарк 29 млн билан,"[""9 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-29-mln-bilan-ID3ahrT.html,Год выпуска: 2017 
63fc08cfccdf5a44439caaa7,26 февраля 2023 г.,Нукус,Пробег: 201 000 км,Модель: Nexia,Nexia 2 sons gibrid prastoy jili 2014,"[""75 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/nexia-2-sons-gibrid-prastoy-jili-2014-ID3ahrZ.html,Год выпуска: 2014 
63fc08d3ccdf5a44439caaa8,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 2 700 км,Модель: Tracker,Tracker 2 turbo 2022 oxiri,"[""25 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/tracker-2-turbo-2022-oxiri-ID3a6WH.html,Год выпуска: 2022 
63fc08d6ccdf5a44439caaa9,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 411 000 км,Модель: GS300,Lexsus gs300  спортивный вариант. Состояние идеальное коженны салон.,"[""18 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lexsus-gs300-sportivnyy-variant-sostoyanie-idealnoe-kozhenny-salon-ID37TMT.html,Год выпуска: 1999 
63fc08daccdf5a44439caaaa,26 февраля 2023 г.,Бухара,Пробег: 15 000 км,Модель: 21213 Niva,Niva Legend 2022,"[""15 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/niva-legend-2022-ID37SNd.html,Год выпуска: 2022 
63fc08ddccdf5a44439caaab,26 февраля 2023 г.,Гулистан,Пробег: 215 000 км,Модель: Nexia,Nexia 2 1.6 supper kansaner,"[""7 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-2-1-6-supper-kansaner-ID3ahs4.html,Год выпуска: 2015 
63fc08dfccdf5a44439caaac,26 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 69 000 км,Модель: Lacetti,Lasetti 2016 yil,"[""Обмен""]",https://www.olx.uz/d/obyavlenie/lasetti-2016-yil-ID3ahsc.html,Год выпуска: 2016 
63fc08e2ccdf5a44439caaad,26 февраля 2023 г.,Коканд,Пробег: 246 000 км,Модель: Spark,Galaxy samsung s10,"[""7 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/galaxy-samsung-s10-ID3ahsj.html,Год выпуска: 2012 
63fc08e6ccdf5a44439caaae,26 февраля 2023 г.,Нукус,Пробег: 0,Модель: Cobalt,cobalt2023 salonda,"[""183 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/cobalt2023-salonda-ID3ahsm.html,Год выпуска: 2023 
63fc08ebccdf5a44439caaaf,25 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 24 500 км,Модель: Santa FE,Продается Юнусабад Hyundai Fanta fe 2021 год,"[""45 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-yunusabad-hyundai-fanta-fe-2021-god-ID39UKw.html,Год выпуска: 2021 
63fc08edccdf5a44439caab0,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 688 000 км,Модель: Damas,Damas sotiladi holati yaxshi,"[""5 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-sotiladi-holati-yaxshi-ID39Vd0.html,Год выпуска: 2005 
63fc08f1ccdf5a44439caab1,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 55 000 км,Модель: G 63 AMG,"Mersedes benz GLE COUPE 6,3s","[""105 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/mersedes-benz-gle-coupe-6-3s-ID39Iwi.html,Год выпуска: 2018 
63fc08f5ccdf5a44439caab2,26 февраля 2023 г.,Чуст,Пробег: 111 200 км,Модель: Lacetti,Gentra sotiladi amerikanka optra led lampa,"[""13 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-sotiladi-amerikanka-optra-led-lampa-ID3ahsB.html,Год выпуска: 2017 
63fc08f9ccdf5a44439caab3,26 февраля 2023 г.,Ханка,null,Модель: Matiz,Matiz sotiladi 2010,"[""36 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/matiz-sotiladi-2010-ID35fgN.html,Год выпуска: 2010 
63fc08fcccdf5a44439caab4,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 183 000 км,Модель: Spark,Продаётся Spark 2015 года,"[""8 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-spark-2015-goda-ID37SNo.html,Год выпуска: 2015 
63fc0900ccdf5a44439caab5,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 70 000 км,Модель: Lacetti,Jentra 2021 yil kraska toza,"[""17 200"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-2021-yil-kraska-toza-ID3aaWV.html,Год выпуска: 2021 
63fc0904ccdf5a44439caab6,26 февраля 2023 г.,Самарканд,Пробег: 112 000 км,Модель: Captiva,Kaptiva 3 Gaz prapan  13800y.e,"[""13 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/kaptiva-3-gaz-prapan-13800y-e-ID3ahsS.html,Год выпуска: 2011 
63fc0908ccdf5a44439caab7,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 106 000 км,Модель: Matiz,Matiz best свой продаю,"[""6 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-svoy-prodayu-ID39Xwg.html,Год выпуска: 2015 
63fc090accdf5a44439caab8,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 344 км,Модель: Nexia,Nexia 2 1.6 xolati yaxshi 2013,"[""7 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-2-1-6-xolati-yaxshi-2013-ID3ahsW.html,Год выпуска: 2013 
63fc090dccdf5a44439caab9,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 200 км,Модель: 2401,Gaz 24 01 volga 1972 yil,"[""3 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gaz-24-01-volga-1972-yil-ID3ahrA.html,Год выпуска: 1972 
63fc0911ccdf5a44439caaba,26 февраля 2023 г.,Мирабад,Пробег: 308 000 км,Модель: Lacetti,Лассети накд вариант хам бор,"[""8 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lasseti-nakd-variant-ham-bor-ID3419T.html,Год выпуска: 2009 
63fc0915ccdf5a44439caabb,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 0,Модель: Прочее,В продаже ! Автомобиль Geometry A PRO,"[""35 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/v-prodazhe-avtomobil-geometry-a-pro-ID393IF.html,Год выпуска: 2022 
63fc0919ccdf5a44439caabc,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 77 500 км,Модель: Spark,Spark avtomat 2017,"[""9 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-avtomat-2017-ID39TPo.html,Год выпуска: 2017 
63fc091cccdf5a44439caabd,25 февраля 2023 г.,"Ташкент, Бектемирский район",Пробег: 144 000 км,Модель: Spark,Продается Спарк 2015  в хорошем состоянии,"[""7 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-spark-2015-v-horoshem-sostoyanii-ID39aQ6.html,Год выпуска: 2015 
63fc091fccdf5a44439caabe,26 февраля 2023 г.,Бухара,Пробег: 700 км,Модель: Lacetti,Lacetti Gentra 1.5,"[""22 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-gentra-1-5-ID39N85.html,Год выпуска: 2022 
63fc0922ccdf5a44439caabf,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 28 000 км,Модель: Cobalt,Cobalt LTZ 2021 автомат,"[""14 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-ltz-2021-avtomat-ID39W2Q.html,Год выпуска: 2021 
63fc0925ccdf5a44439caac0,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 3 490 км,Модель: 2106,Срочно сотилади 2106,"[""3 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochno-sotiladi-2106-ID3ahrU.html,Год выпуска: 1996 
63fc0929ccdf5a44439caac1,26 февраля 2023 г.,Ургенч,Пробег: 85 000 км,Модель: Nexia,Neksiya 2019 yil rodnoy,"[""127 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/neksiya-2019-yil-rodnoy-ID3agXH.html,Год выпуска: 2019 
63fc092dccdf5a44439caac2,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 150 000 км,Модель: Nexia,Nexia 1 SONS ideal,"[""7 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-1-sons-ideal-ID3a7Il.html,Год выпуска: 2007 
63fc0931ccdf5a44439caac3,26 февраля 2023 г.,Зангиата,Пробег: 155 000 км,Модель: Nexia,Продается Nexia 2 DOHC,"[""8 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-nexia-2-dohc-ID38zYH.html,Год выпуска: 2015 
63fc0935ccdf5a44439caac4,26 февраля 2023 г.,Бухара,Пробег: 127 000 км,Модель: Cobalt,Chevrolet cobalt,"[""12 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-cobalt-ID33dZ7.html,Год выпуска: 2017 
63fc093bccdf5a44439caac5,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 9 800 км,Модель: CrossPolo,Volkswagen ID6 Avtomobil elektromobil,"[""45 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/volkswagen-id6-avtomobil-elektromobil-ID3a3bs.html,Год выпуска: 2022 
63fc093fccdf5a44439caac6,26 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 55 000 км,Модель: Vesta SW,LADA VESTA SW 1.8 mator,"[""13 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lada-vesta-sw-1-8-mator-ID38ZfB.html,Год выпуска: 2019 
63fc0944ccdf5a44439caac7,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 28 001 км,Модель: Lacetti,Gentra Elegant plus 2021..,"[""16 799"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-elegant-plus-2021-ID3ahq4.html,Год выпуска: 2021 
63fc0948ccdf5a44439caac8,26 февраля 2023 г.,Бухара,Пробег: 182 000 км,Модель: Damas,Damas 2014 yil holati yaxshi.,"[""6 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-2014-yil-holati-yaxshi-ID3ahpU.html,Год выпуска: 2014 
63fc094bccdf5a44439caac9,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 12 км,Модель: Cobalt,Кобальт АВС бор завот калпаклик,"[""15 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/kobalt-avs-bor-zavot-kalpaklik-ID3ahqi.html,Год выпуска: 2023 
63fc094eccdf5a44439caaca,26 февраля 2023 г.,Фергана,Пробег: 150 000 км,Модель: Damas,Damas sotiladi yili 2017,"[""7 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-sotiladi-yili-2017-ID3ahqn.html,Год выпуска: 2017 
63fc0952ccdf5a44439caacb,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 70 км,Модель: Lacetti,Gentra L-Stayl 2023/2023 Yengi Salondan Uyga Aftomat 3 Pazitsya Qora,"[""19 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-l-stayl-2023-2023-yengi-salondan-uyga-aftomat-3-pazitsya-qora-ID39YAq.html,Год выпуска: 2023 
63fc0956ccdf5a44439caacc,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 76 км,Модель: Lacetti,Gentra L Style 2023 bez ABS,"[""17 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-l-style-2023-bez-abs-ID39QrE.html,Год выпуска: 2023 
63fc095accdf5a44439caacd,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 0,Модель: Lacetti,Gentra 2023 14 fevral,"[""18 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-2023-14-fevral-ID39aPU.html,Год выпуска: 2023 
63fc095dccdf5a44439caace,26 февраля 2023 г.,Нукус,Пробег: 0,Модель: Spark,Spark Аренда выкуп 2023,"[""111 466 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/spark-arenda-vykup-2023-ID2L65d.html,Год выпуска: 2023 
63fc0960ccdf5a44439caacf,13 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 0,Модель: Cobalt,Aksiyada yiliga 9% dan avtomobil harid qiling,"[""128 645 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/aksiyada-yiliga-9-dan-avtomobil-harid-qiling-ID34SIu.html,Год выпуска: 2022 
63fc0962ccdf5a44439caad0,25 февраля 2023 г.,Бухара,Пробег: 5 430 км,Модель: Spark,Спарк автомат 2022 й,"[""12 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-avtomat-2022-y-ID3abub.html,Год выпуска: 2022 
63fc0965ccdf5a44439caad1,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 1 139 км,Модель: Lacetti,Jentra 2022 rangi oq,"[""19 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-2022-rangi-oq-ID39Xdg.html,Год выпуска: 2022 
63fc0969ccdf5a44439caad2,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 0,Модель: Прочее,Электромобиль Roewe Rising ER6 620 km,"[""29 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/elektromobil-roewe-rising-er6-620-km-ID324Rg.html,Год выпуска: 2022 
63fc096cccdf5a44439caad3,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 12 км,Модель: Cobalt,Cobalt zavod kalpakliy 2023 yili ABS bor,"[""15 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-zavod-kalpakliy-2023-yili-abs-bor-ID3ahrx.html,Год выпуска: 2023 
63fc0971ccdf5a44439caad4,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 0,Модель: Другая,BYD Song Plus Exalted  30 дакикада счёт справка,"[""40 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-song-plus-exalted-30-dakikada-schet-spravka-ID38Lt4.html,Год выпуска: 2022 
63fc0974ccdf5a44439caad5,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 84 000 км,Модель: Sedona,Срочно продается Киа Карнивал Седона Американка,"[""29 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-kia-karnival-sedona-amerikanka-ID392Qq.html,Год выпуска: 2017 
63fc0978ccdf5a44439caad6,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 0,Модель: Tracker,"Trecker 2 Primiere - Трекер 2 Пример - 2023 йил, ранги ок, без пробег","[""25 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/trecker-2-primiere-treker-2-primer-2023-yil-rangi-ok-bez-probeg-ID39q0c.html,Год выпуска: 2023 
63fc097dccdf5a44439caad7,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 264 000 км,Модель: Lacetti,Lacetti 1.8 avtomat- 264000 prabeg xalol,"[""8 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-1-8-avtomat-264000-prabeg-xalol-ID39XD3.html,Год выпуска: 2010 
63fc0981ccdf5a44439caad8,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 151 000 км,Модель: Matiz,Matiz sotiladi 2018 prastoy,"[""6 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-sotiladi-2018-prastoy-ID3a6LG.html,Год выпуска: 2018 
63fc0985ccdf5a44439caad9,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 325 500 км,Модель: C 230,Мерседес W203 C230 Kompressor сотилади,"[""18 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/mersedes-w203-c230-kompressor-sotiladi-ID37lgK.html,Год выпуска: 2005 
63fc0989ccdf5a44439caada,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 90 000 км,Модель: Nexia,Nexia 2 1.6 донс,"[""7 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-2-1-6-dons-ID3ahoC.html,Год выпуска: 2009 
